1094338325	ACC	-1.577415	2.2942963	6.1656246
1094338335	ACC	-1.6540294	1.9591081	6.5199666
1094338337325	RSSBLE	null	02:AB:C4:BC:BE:91	-94
1517905557072	RSSCELL	WCDMA	10	24002	72547046	130	-91
1517905557072	RSSCELL	WCDMA	-1	-01-1	-1	124	-89
1094338348	ACC	-1.4816469	1.815456	6.9604993
1094338355	ACC	-1.4816469	1.815456	6.9604993
1094338365	ACC	-0.76338637	1.7579952	7.1137285
1094338376	ACC	-0.44735178	1.9782617	6.8551545
1094338385	ACC	-0.44735178	1.9782617	6.8551545
1094338395	ACC	-0.25581565	2.55287	6.4816594
1094338405	ACC	0.2613319	2.8784816	6.98923
1094338415	ACC	0.68271136	3.108325	7.592569
1094338425	ACC	0.5199057	3.1849394	7.7936816
1094338435	ACC	0.09852619	2.9646728	7.860719
1094338438	LGT	598.0
1094338445	ACC	-0.39946774	2.7252526	7.8511424
1094338453183	RSSBLE	null	02:AB:C4:BC:BE:91	-92
1094338455	ACC	-1.0506905	2.5145628	8.013948
1094338465	ACC	-1.2134963	2.5432932	8.148024
1094338475	ACC	-0.78254	2.6677918	8.033102
1094338485	ACC	-0.20793162	2.9646728	7.7074904
1094338495	ACC	0.38583037	3.4818203	7.381879
1094338505	ACC	0.6252505	3.7691245	7.4106092
1094338515	ACC	0.6348273	4.0755825	7.7457976
1094338525	ACC	0.37625358	4.14262	8.1576
1094338535	ACC	0.46244484	4.238388	8.78967
1094338545	ACC	0.69228816	4.2096577	9.306817
1094338555	ACC	0.7305954	3.9702375	9.900579
1094338565	ACC	0.8455171	3.6733565	9.900579
1094338575	ACC	0.8550939	3.3285913	9.833542
1094338585	ACC	0.57736653	2.9263656	10.130423
1094338595	ACC	0.069795765	2.7348294	10.580532
1094338605	ACC	-0.016395492	2.6294847	11.107257
1094338615	ACC	0.17514063	2.7444062	11.614827
1094338625	ACC	0.43371442	2.7252526	12.189436
1094338635	ACC	0.5677897	2.6486382	12.524624
1094338638	LGT	613.0
1094338645	ACC	0.7593258	2.5720236	12.706583
1094338655	ACC	0.67313457	2.4283717	12.687429
1094338665	ACC	0.38583037	2.1889515	12.553354
1094338675	ACC	0.22302467	2.112337	12.323511
1094338685	ACC	0.21344785	1.9016473	11.739326
1094338695	ACC	0.44329122	1.671804	11.404138
1094338705	ACC	1.0178996	1.2600013	11.461598
1094338715	ACC	1.3243574	0.88650584	11.653134
1094338725	ACC	1.0274764	0.21612936	11.777633
1094338735	ACC	0.67313457	-0.10948205	12.122398
1094338745	ACC	0.18471745	-0.6266296	12.706583
1094338755	ACC	0.06021896	-0.85647297	12.840658
1094338765	ACC	0.5869433	-0.7223977	12.23732
1094338775	ACC	0.8455171	-0.29144138	11.7872095
1094338786	ACC	1.4775863	0.79073775	10.360266
1094338795	ACC	1.4775863	0.79073775	10.360266
1094338805	ACC	2.4927278	1.9112241	8.282099
1094338815	ACC	2.578919	2.2847195	7.688337
1094338825	ACC	1.7265832	2.8497512	8.109716
1094338835	ACC	1.5733544	2.121914	7.6596065
1094338838	LGT	696.0
1094338845	ACC	1.0370532	1.7005343	7.6596065
1094338855	ACC	0.18471745	1.7579952	7.5063777
1094338865	ACC	-0.23666205	1.7867256	7.381879
1094338875	ACC	-0.485659	1.6813807	7.180766
1094338885	ACC	-0.44735178	1.7388415	7.046691
1094338895	ACC	-0.29412287	1.8729168	7.084998
1094338905	ACC	-0.21750842	1.9878385	7.094575
1094338915	ACC	-0.045125913	2.217682	7.0658445
1094338925	ACC	0.19429424	2.361334	6.883885
1094338935	ACC	0.47202164	2.6294847	6.9604993
1094338945	ACC	0.68271136	2.7731366	7.046691
